ID,SMILES,Fluorescence
18518,COC1=CC=C(OC)C(=C1)C1SCCN1S(=O)(=O)C1=CC=C(F)C=C1,0
18519,CCOC1=CC=C(C=C1)C(=O)NC(C)C1COC2=CC=CC=C2O1,0
18522,CCCC(C)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC(C)=N1,0
18523,CN1C2=C(N(CC(=O)NC3=NC4=CC=C(C)C=C4S3)C=N2)C(=O)N(C)C1=O,0
18524,CC1=CC(Cl)=CC=C1OCC(=O)NC1=CC=C(C=C1)S(N)(=O)=O,0
18525,CC(C)NC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,0
18528,CCOC1=CC=C(C=C1C)C(=O)C1=C(O)C(=O)N(CCN(C)C)C1C1=CC=C(F)C=C1,1
18531,COC1=CC=CC(=C1)C(=O)\N=C1/SC2=CC(=CC=C2N1C)S(C)(=O)=O,1
18532,COC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N1CCOCC1)C1=CC=C(C)C=C1,0
18533,CN1N(C(=O)C(NC(=O)CN(C2=C(C)C(C)=CC=C2)S(C)(=O)=O)=C1C)C1=CC=CC=C1,1
18534,FC1=CC=C(C=C1)C1=NC(C#N)=C(O1)N1CCCCC1,1
18536,O=C(CC1NC2=CC=CC=C2NC1=O)NC1=CC=CC=C1NC(=O)CC1NC2=CC=CC=C2NC1=O,1
18538,NC1=CC=CC(=C1)C1=CC2=CC=CC=C2OC1=O,0
18539,CC1=C2OC(=O)C3=C(CCC3)C2=CC=C1OCC#N,1
18541,CC(C)C1=CC=C(C=C1)C(=O)CC1(O)C(=O)N(CCCC#N)C2=CC=CC=C12,0
18543,NC(=O)C1=CC=C(C=C1)N1N=NN=C1SCC(=O)NC1=CC=C(F)C=C1,0
18546,COC1=CC=C(C=C1)N1C(=O)CC(NCC2=CC=C(C=C2)S(N)(=O)=O)C1=O,0
18547,CCC1=C(C)NC(NC2=NC(C)=C3C=C(C)C=CC3=N2)=NC1=O,0
18548,FC1=CC(NC(=O)CN2C3=CC=CC4=CC=CC(=C34)S2(=O)=O)=CC=C1,1
18549,CC1=N(=O)C2(CCCC2)N(=O)=C1C1=CC=CC=C1,0
18550,CCC1=CC=C(OCC(=O)NCCN(C)C)C(Br)=C1,1
18551,CC(C)NC(=O)CN1C(=O)C2=CC=CC3=CC=CC1=C23,1
18552,CCSC1=NC(N2CCCC2)=C2COC(C)(C)CC2=C1C#N,1
18553,O=C(C1CC2=CC=CC=C2CN1S(=O)(=O)C1=CC=CS1)N1CCCCC1,0
18554,CC(SC1=NC(N)=CC(=O)N1)C(=O)NC1=CC=C(C)C=C1,0
18556,Cl.O=C(CCN1CCC(C1)C1=CC=CC=C1)C1=CC=C2OCCOC2=C1,1
18558,COC1=CC=C(CC2(C)OC(=NN2C(C)=O)C2=CC=NC=C2)C=C1,0
18559,COC1=CC(=CC=C1O)C1N(C(=O)C2=C1C(=O)C1=CC=CC=C1O2)C1=NC=CS1,0
18560,CCCNC(=O)CN1C(=O)C2=CC=CC=C2S1(=O)=O,0
18562,CCC(CO)NC(=O)C1=CC=C(C=C1)C1=NN(C)C(=O)C2=CC=CC=C12,0
18563,CCC(=O)C1=CC=C(N2CCN(CC2)C(=O)CC2=CC=CC=C2)C(F)=C1,1
18564,CCCN1C(=O)C2(N(CCCN3CCOCC3)C(=O)C(O)=C2C(=O)C2=CC=C(OC)C=C2)C2=CC=CC=C12,0
18565,CC1=CC=C(C=C1S(=O)(=O)NCCO)C1=NN=C2N1N=C(C)C1=CC=CC=C21,1
18566,O=S(=O)(NCC1=CC=CC=C1)C1=CC=C(C=C1)S(=O)(=O)N1CCN(CCC#N)CC1,0
18567,COC1=CC=CC=C1C1=NC(=NO1)C1=CC=C(C)N=C1OC,1
18568,CC1CCN(CC1)C(=O)CN1C=C(C(=O)C2=CC=CO2)C2=CC=CC=C12,0
18569,OCCNS(=O)(=O)C1=CC=C2NC(=O)NC2=C1,1
18570,COCCNC(=O)C1=C2N[C@H](C[C@H](N2N=C1)C(F)(F)F)C1=CC=CC(OC)=C1,0
18571,OCCCNC1=CC(=O)OC2=CC=CC=C12,1
18572,CC(=O)NC1=NN(C(C)=O)C2(S1)C(=O)N(CCN1CCCCC1)C1=CC=C(C)C=C21,1
18573,CC(=O)NC1=CC=C(OCC(O)CN2C=NC3=CC=CC=C23)C=C1,1
18574,COC1=CC=C2OC(=NC2=C1)C1=CC=C(C)C(N)=C1,1
18575,COC1=CC(=CC(OC)=C1OC)C(=O)NC1=CC=C2N(C=NC2=C1)C(C)C,0
18577,COC1=CC=C(C=C1)C(=O)CSC1=NN=C(O1)C1=NOC(C)=C1,0
18578,CN(C)S(=O)(=O)N(CC(=O)NC1=CC=CC=C1C(=O)N1CCOCC1)C1=CC=CC=C1,0
18579,CN1C2=C(N(CC(O)COC3=CC(C)=CC=C3)C(NCCO)=N2)C(=O)NC1=O,0
18580,COC1=CC=C(C=C1OC)C1=C2N=CC(C#N)=C(N)N2N=C1,1
18582,CC1=CC=C(O1)C(=O)CCNC1=CC=C(Br)C=C1,0
18583,CSC1=NC(=O)N(C(C)=C1C(C)=O)C1=CC=CC=C1,0
18584,ClC1=NN2C(C=C1)=NC1=CC=CC=C1C2=O,1
18585,FC1=CC=C(C=C1)N1C(=O)CC(N2CCN(CC2)C2=CC=CC=N2)C1=O,0
18586,COC1=CC=C(OC)C(=C1)N(CC(=O)NC1CCCC1)S(=O)(=O)C1=CC=CC=C1,0
18587,ClC1=CC=C(NC(=O)CSC2=CC=CC=N2)N=C1,0
18590,CC1=NN(C(=C1)C1=CC=CO1)C1=CC=CC=C1,0
18591,OC1(C2CCCCCC2=NN1C(=O)C1=CC=CC=C1)C(F)(F)F,0
18592,COC1=CC=C(C=C1)C1N(CCC2=CC=CC=C2)C(=O)C(O)=C1C(C)=O,0
18593,CN(C)C(=O)CSC1=NN=C(N)S1,0
18595,NC(=O)CSC1=NC2=CC=C(Cl)C=C2O1,0
18596,CCN1C=CN=C1C(O)C1=CC(OC)=CC=C1OC,0
18597,COC1=CC=CC(=C1)C1NCCC2=CC(OC)=C(OC)C=C12,0
18598,COC1=CC=C(C=C1)N1N=C2N=CNC(=O)C2=N1,1
18599,CCN(CC)C1=NC2=C(N1CC(=O)C1=CC=C(OC)C=C1)C(=O)N(C)C(=O)N2C,0
18600,NS(=O)(=O)C1=CC=C(NC(=O)CCCCCN2C(=O)C3=CC=CC=C3C2=O)C=C1,0
18601,CCN(CCNS(=O)(=O)C1=CC=C(OC)C2=NC=CC=C12)CC1=CC=CC=C1,1
18602,CN(C)S(=O)(=O)C1=CC=CC2=C1N=S=N2,0
18603,O=C1N(C(=O)C2=NC=CC=C12)C1=CC=CC=C1,0
18604,CC1=CC=CC(NC(=O)CN2N=NC(=N2)C2=CC=CC=C2F)=C1,0
18606,CC(C)(C)NSC1=NC2=CC=CC=C2S1,0
18608,COC1=CC=C(C=C1)N1C2=C(C(=O)NC1=O)C(NC(C)=O)(C(=O)N2)C(F)(F)F,0
18609,CSCCC(NC(=O)C1=CC=CC=C1)C(=O)NC1=CC=C2OCCOC2=C1,0
18611,COC1=CC=C(C=C1S(=O)(=O)N1CCN(C)CC1)C(=O)NC1=CC2=C(OCO2)C=C1C#N,0
18612,ClC1=NSS\C1=N/C1=CC=C(Br)C=C1,0
18613,COC1=CC(=CC(OC)=C1OC)C1=NC(=NO1)C1=CC=C(Br)O1,1
18615,CN1C(C)=NC2=C(N=NN2CC2=CC=CC=C2)C1=O,0
18616,CC(=O)NC1=CC2=NN(N=C2C=C1Cl)C1=CC=CC=C1,1
18618,O=C(CSC1CCS(=O)(=O)C1)NC1=CC=CC=C1C1=CC=CC=C1,0
18619,COC1=CC=CC(=C1)N1C(=O)C2C(N3CCCN3C2C2=CC=C(C)C=C2)C1=O,1
18620,COC1=CC=C(NC2=NC3=CC=CC=C3N3C=NN=C23)C=C1,0
18621,OC1=CC(=O)N(CC2=CC=CC=C2F)C2=CC=CC=C12,1
18622,CC1=CC(=O)N(CCCO)C(O)=C1C#N,1
18623,COC1=CC(=CC(OC)=C1OC)C1CC(=O)N(C2=C1C(=O)OC2)C1=CC=CC(C)=C1,0
18627,NC1=NC(=NN1S(=O)(=O)C1=CC=CC=C1)C1=CC=CN=C1,1
18628,CN(C(=O)C1=NN(C)C(=O)C2=CC=CC=C12)C1=CC=CC=C1,1
18630,COC1=CC=C(C=C1)C1=NN=C(SCC(=O)N2CC(=O)NC3=CC=CC=C23)N1C,0
18631,NC(=O)C1CCN(CC1)C1=NC=CC=N1,1
18632,FC1=CC=C(C=C1)C1CC(=O)OC2=C1C(=O)NC1=CC=CC=C21,1
18633,COC1=CC=CC(OC)=C1C(=O)NC1=CC=CC2=NSN=C12,1
18634,CCN(CC)S(=O)(=O)C1=CC(C)=C2NC(=O)C=C(C)C2=C1,1
18635,NC(=O)C1=C2C=CC=CN2C(C(=O)C2=CC=C(F)C=C2)=C1N,0
18638,COC1=CC=C(C)C=C1S(=O)(=O)NC1=NC=CC=C1C,1
18639,COC1=CC=C(C=C1OC)C1=CC(=O)N2C(N1)=NC1=CC=CC=C21,1
18640,CC1=CC=C(NC(=O)CCC2CCCCC2)C=C1S(=O)(=O)N1CCOCC1,0
18641,CCOCC1=NN2C(S1)=NC=C(NC(=O)C1=CC=C(Cl)C=C1)C2=O,1
18642,COCCCN1C(C)=C(C)C(=C1N)S(=O)(=O)C1=CC=CC=C1,1
18643,COC1=C2OC(=O)C(=CC2=CC(Cl)=C1)C(=O)N1CCOCC1,1
18644,CC1=CC=C(C=C1)S(=O)(=O)NCN1CCN(CNS(=O)(=O)C2=CC=C(C)C=C2)C1=O,0
18645,CC1=NNC2=C1C(=O)CC(C2)C1=CC=CS1,1
18646,CC(C)N1C(C)=C(C)C(=C1N)S(=O)(=O)C1=CC=C(F)C=C1,0
18647,COC1=CC=C(C=C1)C(=O)\N=C1\SN2C=C(Cl)C=CC2=N1,0
18648,CCN(CC)C(\NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1)=N\O,0
18649,O=C1CC(CN1CC1=CC=CC=C1)C1=NC2=CC=CC=C2N1CC#C,0
18651,COC1=CC=CC=C1C1=CC=NC2=C1C(=O)NC(=O)N2,1
18652,COC1=CC(NC(=O)C2=CC=C(C=C2)N(C)C)=CC=C1NC(=O)C1=CC=CO1,1
18653,COC1=CC=C(CNCC2=NOC(CC3=CC(OC)=C4OCOC4=C3OC)C2)C=C1,0
18654,COC1=CC=C(C=C1)C1=NN(C(O)=C1)C1=CC=CC=C1OC,0
18658,ClC1=CC=C(CN2N3C(=O)N(CC3=NC2=O)C2=CC=CC=C2)C=C1,0
18659,CCOC1=CC=C(C=C1)C(=O)C1=C(O)C(=O)N(CCOCCO)C1C1=CC=CS1,0
18660,NN1C=CC2=C(C=NC3=NC(=NN23)C2=CC=CC=C2Cl)C1=O,0
18661,O=C1NNC(=O)N1C1=CC=C2OCOC2=C1,0
18662,O=C(NCC1COC2=CC=CC=C2O1)NC1CCCCC1,0
18665,CC1=C(O)C=CC(C2=CSC(N)=N2)=C1O,0
18666,COC1=CC=C(NC(=O)C2=CN=C3C=C(F)C=C(F)C3=C2O)C=C1OC,0
18667,CN1C2=C(C(NC1=O)C1=CC=C(Cl)C=C1)C(=O)N(C2)C1=CC=CC(O)=C1,1
18668,COC1=CC=C(C=C1OC)C1=NNC(N)=C1,0
18672,CCOC1=CC(=CC=C1F)S(=O)(=O)N1C=NC(C)=C1,0
18673,CC1=NN2C(CC(=O)NC2=N1)C(=O)NC1=CC=CC2=CC=CC=C12,0
18674,O=C1OC2=CC=C(C=C2C=C1)S(=O)(=O)NC1=CC=CC=N1,0
18675,COC1=CC=C(NC(=O)NC2=CC=C(C=C2)C2=CN3C=CC=NC3=N2)C=C1,1
18676,CN1CCN(CC1)C1=NC(N)=NC(N)=C1S(=O)(=O)C1=CC=CC=C1,0
18677,O=C1N(NC2=NC=CC(C3=CC=CO3)=C12)C1=CC=CC=C1,0
18678,CCC1=CC(=CC=C1OC)S(=O)(=O)N1C=CN=C1,0
18680,CC1=CC(NC(=O)CC2SCCNC2=O)=CC(C)=C1,0
18681,CCN1CCOC(=O)C1CC(=O)NC1=CC=CC=C1C(F)(F)F,0
18682,CC1=CC=CC(OCCN2CCCN3C(=O)C4=CC=CC=C4N=C23)=C1,1
18684,ClC1=CC=CC=C1C(=O)NC1=CN=C2SC3=C(CCCC3)N2C1=O,0
18685,CC1(C)CC2=C(CO1)SC1=C2C(=O)NC(NCCCO)=N1,1
18686,CC1=CC=C2NC(=NC2=C1)C1=CC=CC=C1,1
18688,O=C(N1CCNCC1)C1=CNC2=CC=CC=C12,0
18689,CC1=C(C)C2=C(S1)N=CN(CC(=O)NCCCC(=O)NC1CCCCC1)C2=O,0
18690,COC1=CC=C(C=C1OC)N1N=C(C(=O)NCC(=O)NCCN2CCOCC2)C2=CC=CC=C2C1=O,0
18691,CC(C)CN1C=NC2=C(C(C(=O)NCCCN(C)C3CCCCC3)=C(C)O2)C1=O,0
18692,COC1=CC=C(C2=NOC(O)=N2)C(OC)=C1,0
18693,CCN(CC)CCNC(=O)C1C(N(CCOC)C(=O)C2=CC=CC=C12)C1=CC=C(F)C=C1,0
18694,CCCCNC(=O)NC1(OC2=CC=CC=C2O1)C(F)(F)F,0
18697,COC1=CC=C(NC(=O)CCS(=O)(=O)C2=CC3=C(CCN3C(C)=O)C=C2Br)C(OC)=C1,0
18698,CCCCN(C)CCNS(=O)(=O)C1=CC2=C(CCN2C(=O)CC)C=C1Br,0
18699,CC(C)C(NC(=O)C1CCCCC1)C(=O)NC1=CC=C(NC(C)=O)C=C1,0
18700,CC1=NC2=CC=CC=C2C2=C1C(=O)N(C2=O)C1=CC=C(C=C1)C(N)=O,0
18701,CCOC1=CC=CC=C1N(C)C(=O)C1=CN(CC(C)C)C(=O)C2=CC(OC)=C(OC)C=C12,0
18702,CC(=O)NC1=NN(C(C)=O)C(C)(S1)C1=CC=C(Br)C=C1,0
18704,CCC(C)NC(=O)CCCCCN1C(=O)NC2=CC(OC)=C(OC)C=C2C1=O,1
18705,CCCN(CCC)CCCNC(=O)CCNC(=O)CN1C=CC2=CC=CC=C2C1=O,1
18706,CCOC1=CC=C(C=C1)N1C2CS(=O)(=O)CC2N(CC2=CC=CC(Cl)=C2)C1=O,0
18707,CCC1=CC=C(C=C1)N1C2CS(=O)(=O)CC2N(CC(=O)N2CCOC3=CC=C(C)C=C23)C1=O,0
18708,CCOC1=CC=C(C=C1Cl)C1=NN2C=CNC(=O)C2=C1,0
18709,NC(=O)C1=CC=C(NC(=O)CN2N(C(=O)C3=CC=CN=C23)C2=CC=CC=C2)C=C1,1
18710,CCCNC(=O)CSC1=NC2=C(N(CC)N=C2C)C(=O)N1CC1=CC=CS1,0
18711,NC(=O)CN1C2=CC=C(F)C=C2C2=C1C(=O)N(CC1=CC=CC=C1)C=N2,1
18713,CCCN1C2=NNC(=O)N2C2=CC(=CC=C2C1=O)C(=O)NCC(C)C,0
18714,CN(C1=CC=C2OCOC2=C1)S(=O)(=O)C1=C(SC=C1)C(=O)N1N=C(C)C=C1C,0
18717,CC1=CC=C(C=C1)S(=O)(=O)NNC1=CC=C(Cl)N=N1,0
18718,CC1=CC=C(SC2=NN3C(=O)NN=C3C=C2)C=C1,0
18719,COC1=CC=C(OC)C(NC(=O)C2=CC3=C(CC(CC3=O)C3=CC=CO3)NC2=O)=C1,0
18720,CC1=CC=C(NC(=O)C2=C(N)N(N=C2)C(=O)C2=CC=CC=C2)C=C1,1
18721,CCOC1=CC=C(NC(=O)C2=C(NCC(=O)NCC3=CC=CC=C3)NN=C2)C=C1,0
18724,CC1=CC=C(O)C(NC(=O)C2=NOC(=C2)C2=CC=C(O)C=C2)=C1,0
18725,COC1=CC=CC=C1C1=CC(=NO1)C(=O)N1C(C)CCCC1C,0
18728,CC1=CC(=NO1)C(=O)NC1=CN(CC2=CC=CC=C2C)N=C1,0
18730,COCCN1C=C(C(=O)N2CCC3(CC2)OCCO3)C2=C(N(C)C3=CC=CC=C23)C1=O,1
18731,CCCN(CCC)C(=O)CN1C2=C(SC=C2)C(=O)N(CCCCCC(=O)NCC2=CC=C3OCOC3=C2)C1=O,0
18732,CC1=CC=CN2C(=O)C3=C(SC(=C3)C(=O)NCC3=CC=CN=C3)N=C12,1
18733,CC(C)CCNC(=O)C1(C)CCC(=O)N1CC1=CC=CC(Br)=C1,0
18734,COC1=CC(=CC(OC)=C1OC)N1C(=O)N(CC(=O)N2CCN(CC2)C2=CC=CC=C2)C2=CC=CC=C2C1=O,0
18735,COC1=CC=CC(=C1)C(=O)CN1C(=O)N(CC2=CC=CO2)C(=O)C2=CC(OC)=C(OC)C=C12,0
18736,CC1CCCN(C1)C(=O)CN1C=C(C2=CC=CC=C2C1=O)S(=O)(=O)N1CCN(CC1)C1=CC=CC=C1F,1
18738,CCOC1=CC=CC=C1C1CC(=O)NC2=CC(OC)=C(OC)C(OC)=C12,0
18739,CCCOC1=CC=C(C=C1OC)C1CC(=O)NC2=C1C(=O)CC(C)(C)C2,0
18740,CCN1C(=O)C2=C(CCS2)N=C1SCC(=O)NC1=CC=CC(F)=C1,0
18741,CCOC1=CC=C(CCNC(=O)C2=NN=C(O2)C2=CC=NC=C2)C=C1OCC,0
18742,CCCOC1=CC=C(C=C1)C(=O)NC1=C(NCC)C2=CC=CC=C2OC1=O,1
18743,CN1C(=O)N(C)C2=CC(NS(=O)(=O)C3=CC=C(NC(C)=O)C=C3C)=CC=C12,0
18744,CC1=CC=C(NC(=O)NC2=C(O)C3=CC=CC=C3OC2=O)C=C1C,0
18745,CCN1C(=O)N(CC)C2=CC(N3CCCC3)=C(NC(=O)C3=CC=CC(OC)=C3)C=C12,0
18747,BrC1=CC=C(S1)S(=O)(=O)NC1=CC=C2NC(=O)OC2=C1,0
18748,COC1=CC=C(C=C1)S(=O)(=O)NC1=CC2=C(OC(=O)N2)C=C1C,0
18749,CN1C(=O)N(C)C2=CC(=CC=C12)S(=O)(=O)N1CCC2(C1)OCCO2,0
18751,CCN1C(=O)N(CC2=CC=C(C)C=C2)C2=CC=CC=C12,0
18752,CCSC1=NC2=C(C=NN2C2=CC=C(C)C=C2)C(=O)N1,0
18753,CC1=CC=CC=C1NC(=O)CN1N=NC(C(=O)NC2=CC=CC=C2C)=C1N,0
18754,CN(CC1=CC=CO1)C(=O)C1=CNC2=CC=C(C=C2C1=O)S(=O)(=O)NC1=CC=CC=C1F,1
18755,CCOC1=CC=C(NS(=O)(=O)C2=CC=C3NC=C(C(=O)NCCCOC)C(=O)C3=C2)C=C1,1
18756,CC1=CC=C(CCNC(=O)C2=CC=CC(=C2)N2CCCC2=O)C=C1,0
18757,CCOC1=CC=C2N=C(NC(=O)C3CCN(CC3)S(=O)(=O)C3=CNC=N3)SC2=C1,0
18763,CCN1C=C(C(=O)NCCCN(C)C2=CC=CC=C2)C(=O)C2=CC(=CC=C12)S(=O)(=O)N1CCOCC1,0
18767,CCCCN(CC)CCCNC(=O)C1=C(C)C(=O)OC11CCCCC1,0
18768,COCCCNC(=O)C1=C(C)N2C=C(N=C2S1)C1=CC=CC=C1,0
18769,CCN1C(=O)C=C(OCC(=O)NCC2=CC(OC)=CC=C2OC)C2=CC=CC=C12,0
18770,CC(C)NC(=O)CCCOC1=CC(=O)N(C)C2=CC=CC=C12,0
18771,CCC1=CC=C(NC(=O)[C@H](CCS(C)(=O)=O)N2CC3=CC=CC=C3C2=O)C=C1,0
18772,CC1=NC2=NC=NN2C(C)=C1CCC(=O)NCC1=CC=CC=C1Cl,0
18773,COCCNC(=O)CCC1=C(C)N2N=C(N=C2N=C1C)C1=CC(OC)=CC(OC)=C1,0
18778,CC(NC(=O)CC1=CC=C(F)C=C1)C(N1CCN(C)CC1)C1=CC=CS1,0
18779,CCCN1CC2=CC=CC(C(=O)NCC3=CC=C(OC)C=C3)=C2C1=O,0
18780,CC1=CC=C(NC(=O)C2=NC=CN=C2CO)C(C)=C1,0
18782,[I-].COC1=CC=C(NC(=O)C2N(C(=O)C[N+]3=CC=CC=C23)C2=CC=CC=C2O)C=C1,0
18783,CC(=O)C1=CC=C(NC(=O)C2=C(Cl)C(C)=NO2)C=C1,0
18784,CCNC(=O)CC1N(CCOC)C(=O)N(C1=O)C1=CC=C(C)C=C1,0
18785,COC1=CC=C(C=C1)C1=NOC(C1)C(=O)N1C(C)CCCC1C,0
18786,COC1=CC=CC=C1C1=NOC(C1)C(=O)NC(C)(C)C,0
18787,CC(C)CNC(=O)C1CC(=NO1)C1=CC=C(F)C=C1,0
18789,COC1=CC=CC(=C1)N1N=NC2=C1N=CN(CC(=O)N1CCCC3=CC=CC=C13)C2=O,0
18791,O=C1C=C(CSC2=CC=CC=C2)N=C2SC(=NN12)C1=CC=CO1,0
18793,CCCN1C=C(C(=O)C2=CC(OC)=C(OC)C=C12)S(=O)(=O)C1=CC=CC=C1,1
18794,CCOCC(=O)NC1=C(OC2=CC=CC=C12)C(=O)NC1=CC=C(OC)C=C1OC,1
18795,[CH3:1][N:2]1[C:3]2=[C:4]([N:10]([CH2:20][C:21]3=[CH:22][CH:23]=[CH:24][CH:25]=[CH:26]3)[C:11]([CH2:13][N:14]3[CH2:15][CH2:16][O:17][CH2:18][CH2:19]3)=[N:12]2)[C:5](=[O:6])[NH:7][C:8]1=[O:9],0
18796,COC1=CC=C(N(C)C(=O)CN2N=C(CC3=CC=CN=C3)C3=CC=CC=C3C2=O)C(OC)=C1,0
18797,CCCCSCCCNC(=O)CN1N=CC2=C(SC=C2)C1=O,0
18798,CCCSCCCNC(=O)CN1C(=O)COC2=CC=C(C=C12)S(=O)(=O)N1CC(C)CC(C)C1,0
18799,CC(C)CNC(=O)NCC1=CC=CN1CC1=CC(C)=CC=C1,0
18801,BrC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C1=NN2C=NN=C2C=C1,0
18802,CC1=CC2=NC=C(C(=O)NC3=CC=C(C)C(C)=C3)C(=O)N2C=C1,0
18803,COCC(C)NC(=O)C1=C(O)N=C2C=C(C)C=CN2C1=O,1
18804,CSC1=CC=CC(NC(=O)CN(C)S(=O)(=O)C2=CC=CC3=CC=CN=C23)=C1,0
18805,NC(=O)C1CCN(CC1)C(=O)CCC1=NN=C2N1C1=CC=CC=C1C(=O)N2CC1=CC=C(F)C=C1,0
18807,COC1=CC=C(CC(=O)N(C2CS(=O)(=O)C=C2)C2=CC=C(OC)C=C2OC)C=C1,0
18808,CCCCN(C)C(=O)CN1N=CC2=C1C1=CC(C)=CC=C1OC2,0
18809,CCOCCCN1C(=O)C2=C(N=C1SCC(N)=O)C1=CC=CC=C1O2,0
18810,CN1C(=CC2=C1C=CS2)C(=O)N1CCC(CC1)C(=O)NCCN1CCCC1,0
18811,CCOC1=CC=C(NC(=O)C2=CCN(CC2)S(=O)(=O)C2=CC=CC=C2)C=C1,0
18812,CCC(N1N=C(C)N2C3=C(SC=C3)C=C2C1=O)C(=O)NCC1=CC=CC=N1,0
18813,CCC1=NN(CC(=O)N2CCN(CC2)C2=CC=CC=C2)C(=O)C2=CC3=C(C=CS3)N12,0
18814,CCC1=NN(CC(=O)NCC2CCCO2)C(=O)C2=CC3=C(OC)C=CC=C3N12,1
18815,CC1=CC=C(CNC(=O)CN2N=CN3C(=CC4=CC(F)=CC=C34)C2=O)O1,1
18817,CCOC1=CC=CC=C1CNC(=O)CN1N=C(C)C2=CC=CC=C12,0
18818,COC1=CC=C(NC(=O)NC2=CC(F)=C3NC(=O)C=CC3=C2)C=C1,1
18819,CC(C)NC(=O)C1=CC=C(NC(=O)N2CC(=O)NC3=CC=CC=C23)C=C1,0
18820,COC1=CC(CNC(=O)C2=CC=CC=C2NC(=O)C2=C(C)OCCS2)=CC(OC)=C1OC,0
18821,CCCS(=O)(=O)C1=NC(=C(NCCCOCC)S1)S(=O)(=O)C1=CC=C(C)C=C1,0
18822,COC1=CC=C(C=C1)C1=NOC(=N1)N(C)CC(=O)N1CCN(CC1)C1=CC=CC=C1F,0
18823,COC1=CC=C(C=C1)N(C)C(=O)C1=CC=C2C(=O)N3CCCCCC3=NC2=C1,0
18826,CC(N1C2=CC=CC=C2C2=C1C(=O)N(C)N=C2)C(=O)N1CCN(CC1)C1=CC=CC=N1,1
18828,CCCC1=CC(=O)N2N=C(SC2=N1)N(C)CC(=O)NCCCOC(C)C,0
18829,CCCC1=CC(=O)N2N=C(SC2=N1)N1CCC(CC1)C(=O)NCC1CCCN1CC,0
18830,COC1=CC=C(CNC(=O)CCCN2N=C(C)N3C4=C(OC=C4)C=C3C2=O)C=C1,0
18831,CC1=C2C=NN(C3=CC=CC=C3)C(=O)C2=C(C)N1CCCC(=O)NCC1CCCO1,0
18832,CN1CCN(CCNC(=O)CN2N=CC3=C(C)N(CC4=CC=CC=C4F)C(C)=C3C2=O)CC1,1
18833,COC1=CC=C(C=C1OC)S(=O)(=O)NCC1=CSC(=N1)C1=CC=CN=C1,0
18836,CCOC1=CC=C(CC(=O)N2C[C@@H]3CCN(C[C@]3(CF)C2)S(C)(=O)=O)C=C1,0
18837,ClC1=CC=CC=C1CC(=O)N1CCC2=C(CC1)C(=O)NC=N2,0
18841,CN1C(C)=C(C=C1C1=CC=C(F)C=C1)C(=O)NC1CCN(C1)C1=NNC(=O)C=C1,0
18842,CCN1C=C(C=N1)C(=O)NC1CCN(C1)C1=NN(CCOC2=CC=CC=C2)C(=O)C=C1,1
18843,CC(C)OC1=CC=CC=C1CN1CCN(CC1)C1(CNC(=O)C2CCOCC2)CCOC1,0
18844,CC(C)C1=CC=C(C=C1)S(=O)(=O)N(C)C1CCN2C(=O)NN=C2CC1,0
18845,O=C(CC1CCN2C(CC1)=NN=C2C1CCOCC1)NC1=CC=CC=C1,0
18846,CC(=O)N1CCN2C(CC1)=NN=C2C1CCN(CC2=CC=C(O)C=C2)C1,0
18847,O=C(N1CC(C1)N1C=NN=C1C1CCCO1)C1=CC=NC=N1,0
18848,COCCN1CCCCC2=C1SC(=C2)C(=O)NC1CCS(=O)(=O)C1,1
18849,CN(C)S(=O)(=O)N1CC2(CC1COCC1=CC=CC=C1)CCCCC2,0
18851,CCC(C)C1=CC=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)C=C1,0
18852,CC(C)C1=CC=C(NC(=O)[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)C=C1,0
18853,CC(C)OC1=CC=CC=C1CN1C(=O)OC2=CC=CC=C12,0
18855,CN1N(C(=O)C(N2C(=O)C(=CC3=C2N=C2C=CC(C)=CN2C3=O)C#N)=C1C)C1=CC=CC=C1,0
18856,NC(=O)CSC1=NN2C(S1)=NN=C(CC1=CC=CC=C1)C2=O,0
18857,CC1=C(CC2=CC=CC=C2)C(=O)N2N=C(N=C2N1)C1=CC=CN=C1,0
18859,FC1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)N1C(=O)NC2=CC=CC=C12,0
18861,CCOC1=CC=CC(=C1)C(=O)N(CC1=CC=C(C)O1)C1CCS(=O)(=O)C1,0
18862,CCS(=O)(=O)C1=NC=C(Cl)C(=N1)C(=O)NC1=CC=CC=C1Cl,1
18863,CC1=C(C)C2=C(OC1=O)C1=CC=CC=C1OC2=O,1
18864,COC1=CC(=CC(OC)=C1OC)C1=NN2C(S1)=NN=C2C1=CC=NC=C1,1
18865,CN1C2=CN(C(=C2C(=O)N(C)C1=O)C1=CC=C(Cl)C=C1)C(CO)(CO)CO,1
18866,COC1=CC=C(NC(=O)CSC2=NC(O)=NN=C2C)C=C1Cl,0
