id,smiles,t340,t450,f340,f480,plate,plate_index,plate_code,well_col,well_row
19246,COC1=CC=C(C=C1)C(=O)CN1N=C2N(C1=O)C1=CC(=CC=C1C(=O)N2C(C)C)C(=O)NC(C)C,0,0,0,0,C1058,54,1058,14,11
19255,CC1=C(C(C)=NO1)S(=O)(=O)N1CCN(CC1)C1=CC(=O)N2N=C(SC2=N1)C1=CC=CC=C1C,0,0,1,0,C1058,54,1058,16,13
19266,CCCSC1=NN=C2N1CCN2C1=CC=C(F)C=C1,0,0,0,0,C1058,54,1058,20,3
19283,CC1=NN=C2C=CC(=NN12)N1CCC(CC1)C(=O)NCCCN1CCN(CC1)C1=CC(C)=CC=C1C,0,0,0,0,C1058,54,1058,3,5
19286,CCN1C(=O)CC2=CC(NC(=O)C3=CC=C(Br)C=C3)=CC=C12,0,0,0,0,C1058,54,1058,3,11
19290,CN1C(=O)N(C)C2=CC(=CC=C12)S(=O)(=O)CC(=O)N1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F,0,0,0,0,C1058,54,1058,5,3
19291,CC(C)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=C2NC(=O)CCC2=C1,0,0,0,0,C1058,54,1058,5,5
19304,O=C(NC1CC1)C1CCN(CC1)S(=O)(=O)C1=CC(=CS1)C(=O)N1CCCCCC1,0,0,0,0,C1058,54,1058,7,15
19312,CCN(CC)S(=O)(=O)C1=CC=C2N(CCCC(=O)NC3=CC=CC(=C3)C(C)=O)N=NC2=C1,0,0,0,0,C1058,54,1058,9,15
19313,CC(C)N1N=NC2=CC(=CC=C12)S(=O)(=O)N(C)CC(=O)NCCCN1CCCCC1C,0,0,0,0,C1058,54,1058,11,1
19324,CNS(=O)(=O)C1=CC(=CC=C1OC)C1=NN(C2=C(C)ON=C2C)C(=O)C=C1,0,0,1,0,C1058,54,1058,13,7
19325,CC(=O)NC1=CC=CC(=C1)C(=O)N1CCCN(CC1)C1=NN(C(=O)C=C1)C1=CC=C(C)C(C)=C1,0,0,1,0,C1058,54,1058,13,9
19331,CCC(=O)NC1=CC=C(C=C1)S(=O)(=O)N1C=C2C(=N1)N(C(C)C)C(=O)N(C(C)C)C2=O,0,0,0,0,C1058,54,1058,15,5
19333,CC1CC(=O)NC2=CC(=CC=C2S1)S(=O)(=O)N1CCN2C3=CC=CC=C3N=C12,0,0,0,0,C1058,54,1058,15,9
19340,COC1=CC=C(CNC2=NC=CN(C2=O)C2=CC=C(F)C(F)=C2)C=C1,0,0,1,0,C1058,54,1058,17,7
19342,CC1=CSC2=NC(CSC3=NC(=NC4=CC(=O)NN34)C3=CC=CC=C3)=CC(=O)N12,0,0,1,0,C1058,54,1058,17,11
19347,CN1CCN(CCCNC(=O)C2=NOC3=C2CCC2=C3C=CS2)CC1,0,0,0,0,C1058,54,1058,19,5
19349,CCOCCCNC(=O)CC1=CC=C(NC(=O)N2CCCCC3=CC=CC=C23)C=C1,0,0,0,0,C1058,54,1058,19,9
19358,CN(C)C1=CC2=C(C=C1NC(=O)NC1=C(C)C(C)=CC=C1)N(C)C(=O)N2C,0,0,0,0,C1058,54,1058,21,11
19367,CCC1=CC=C(NC(=O)CN2C=NC(=C2)S(=O)(=O)N2CCCCC2)C=C1,0,0,0,0,C1059,55,1059,0,12
19370,O=C(CCS(=O)(=O)C1=CC=C2N(CCC2=C1)C(=O)C1CC1)NCCC1=CC=CC=C1,0,0,0,0,C1059,55,1059,2,2
19373,CNC(=O)C1=CC=C(CN2C(=O)N(CC3=CC(=O)N4C=CC=CC4=N3)C3=CC(OC)=C(OC)C=C3C2=O)C=C1,1,0,1,0,C1059,55,1059,2,8
19386,CN1C=NC(=C1)S(=O)(=O)N1CCCC(C1)C(=O)NC1=CC(C)=CC(C)=C1,0,0,0,0,C1059,55,1059,6,2
19391,CN(C)C1=NC2=C(C=NN2C)C(NCC2=CC(C)=CC=C2)=N1,0,0,0,0,C1059,55,1059,6,12
19395,COC1=CC=C(CCNC(=O)C2=CN=CC(NS(=O)(=O)C3=CC=C(NC(C)=O)C=C3)=C2)C=C1OC,0,0,0,0,C1059,55,1059,8,4
19413,ClC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1N1CCCS1(=O)=O,0,0,0,0,C1059,55,1059,12,8
19414,CC1=CC=C(C=C1NC(=O)C1=CC2=CC=CC=C2OC1=O)N1CCCS1(=O)=O,0,0,0,0,C1059,55,1059,12,10
19415,CCC(=O)N1CCCC2=CC(NC(=O)COC3=CC=C(F)C=C3)=CC=C12,0,0,0,0,C1059,55,1059,12,12
19430,COCCNC(=O)C1=NC(NC2=CC=C(F)C=C2)=C2C=CC=CC2=N1,1,0,1,0,C1059,55,1059,16,10
19433,COC1=CC=C(C2=NC(CN3C(C)=NC4=C(C(C)=NO4)C3=O)=C(C)O2)C(OC)=C1,0,0,1,0,C1059,55,1059,18,0
19434,CC1=NN(CC(=O)N2CCOCC2)C(=O)C2=C(N3C=CC=C3)N(N=C12)C1=CC=CC(F)=C1,0,0,0,0,C1059,55,1059,18,2
19435,COC1=CC=CC(C2=NOC(=N2)C2CCN(CC2)S(=O)(=O)C2=CC=CS2)=C1OC,0,0,0,0,C1059,55,1059,18,4
19437,CN1C=C(C2=NC(=NO2)C2=CC=C3OCOC3=C2)C(=O)C2=CC=CC=C12,0,0,1,0,C1059,55,1059,18,8
19438,CC1=CC=C2C(=O)C(=CNC2=N1)C(=O)NC1=CC=C(F)C=C1,0,0,0,0,C1059,55,1059,18,10
19443,CCN(C(=O)C1CCC(=O)N1S(=O)(=O)C1=CC=C(C)C=C1)C1=CC=CC=C1,0,0,0,0,C1059,55,1059,20,4
19463,COC1=CC=C(OC)C(=C1)S(=O)(=O)N1N=C(C)C(=C1C)S(=O)(=O)N(C)C1=CC=CC=C1,0,0,0,0,C1059,55,1059,3,12
19481,CCN(C(=O)CSC1=NC2=C(N=CNC2=O)N1CC1CCCO1)C1=CC=CC=C1,0,0,0,0,C1059,55,1059,9,0
19490,CC(C)CC(=O)NCC(C1=CC=CO1)S(=O)(=O)C1=CC=C(F)C=C1,0,0,0,0,C1059,55,1059,11,2
19495,CCCC(=O)NC1=CC(Cl)=CC=C1OCC1=CC(=O)N2OC(C)=CC2=N1,0,0,1,0,C1059,55,1059,11,12
19499,COC1=CC=C(OC)C(NC(=O)CN2N=C3CCC(C)CC3=CC2=O)=C1,0,0,0,0,C1059,55,1059,13,4
19500,COCCN1C(=O)C2=CC=C(C=C2N=C1SCC#N)C(=O)NC(C)C,0,0,1,0,C1059,55,1059,13,6
19506,CC(CCC1=CC=CO1)N(C)S(=O)(=O)C1=CC=C2NC(=O)C=CC2=C1,0,0,0,0,C1059,55,1059,15,2
19508,COC1=CC=C(N2C=CN=C2SCC(=O)NC2=NC=CS2)C(OC)=C1,0,0,0,0,C1059,55,1059,15,6
19509,CCOC1=CC=C2C=CC=CC2=C1C(=O)NC1=CC(=O)N(C)C(=O)N1C,0,0,0,0,C1059,55,1059,15,8
19514,CC1CCN(CC1)C1=NC=NC2=C1N=NN2C,0,0,0,0,C1059,55,1059,17,2
19533,CCNC1=CC(C)=NC(NC2=CC=C(NC(=O)COC)C=C2)=N1,0,0,0,0,C1059,55,1059,21,8
19534,CCN(CC)C1=CC(C)=NC(NC2=CC=C(NC(=O)C3CCCO3)C=C2)=N1,0,0,0,0,C1059,55,1059,21,10
19541,CSC1=CC=C(CNC(=O)CN(C2=CC=C(C)C=C2)S(=O)(=O)N(C)C)C=C1,0,0,0,0,C1059,55,1059,0,9
19547,CN1CC(=O)N(CC(=O)NC2=CC=C(C)C=C2Cl)C2=CC=CC=C2C1=O,0,0,0,0,C1059,55,1059,2,5
19550,CC1=CC=C(C=C1F)C1=NN=C2SC(NC(=O)C3CC3)=NN12,0,0,0,0,C1059,55,1059,2,11
19566,CCN(C(=O)CN1C(=O)N(C)C2=NC(C)=CC(C)=C2C1=O)C1=CC=CC=C1,0,0,0,0,C1059,55,1059,6,11
19570,CC1=CC=C2NC(=O)C3=CC(=C(OC4=CC=CN=C4)C=C3OC2=C1)S(=O)(=O)N1CCOCC1,0,0,0,0,C1059,55,1059,8,3
19571,CCN1C(SCC(=O)NC(C)(C)C)=NN=C1C1=CC=C2OCCCOC2=C1,0,0,0,0,C1059,55,1059,8,5
19582,CCC(=O)N(C)C1=NC2=CC=CC=C2N(CC(=O)NC2=CC=C(C=C2)C(C)=O)C1=O,1,0,1,0,C1059,55,1059,10,11
19589,CC1=NN=C2C=CC(=NN12)N1N=C(C)C2=C1NC(=O)CC2C1=CC=CC(OCC(N)=O)=C1,0,0,0,0,C1059,55,1059,12,9
19592,CNC1=NC(C(N)=O)=C(NC(=O)C2=CC=CC(F)=C2)S1,0,0,0,0,C1059,55,1059,12,15
19594,CCN(CC)C(=O)C1=CC=CC=C1NC(=O)C1CCN(C2=CC=CC=C2O1)S(C)(=O)=O,0,0,0,0,C1059,55,1059,14,3
19602,OC1=C(C(=O)NC2=NC=CS2)C(=O)NC2=CC=CC=C12,0,0,0,0,C1059,55,1059,16,3
19607,COC1=CC=C(CN2C(=O)N(CC(=O)N3CCCCCC3)C3=CC=CC=C3S2(=O)=O)C=C1,0,0,0,0,C1059,55,1059,16,13
19610,O=C(CC1N=C2N(C1=O)C(SCC#N)=NC1=CC=CC=C21)NCC1=CC=C2OCOC2=C1,1,0,0,0,C1059,55,1059,18,3
19614,CN1N=CC2=C1N=CN=C2NC1=CC=C(C)C(Cl)=C1,0,0,0,0,C1059,55,1059,18,11
19625,CCCCNC(=O)CN1C(=O)C(CC)OC2=CC=CC=C12,0,0,0,0,C1059,55,1059,1,1
19631,CCCN1C(=O)C(C(=O)NCCC2=CC=CC=C2)=C(O)C2=CC=CC=C12,0,0,1,0,C1059,55,1059,1,13
19638,COC1=CC=C2C=C(NC2=C1)C(=O)N1CCC(CC1)C(C)C(=O)NCCCN1CCN(C)CC1,0,0,0,0,C1059,55,1059,3,11
19640,CN1C=NC2=C(N(N=C2C(=O)N2CCCC2)C2=CC=C(C)C=C2)C1=O,0,0,1,0,C1059,55,1059,3,15
19653,CCN1C(CN2CCN(CC2)S(=O)(=O)C2=CC=C(Cl)C=C2)=NC2=CC(=CC=C12)C(=O)N(C)C,0,0,0,0,C1059,55,1059,7,9
19665,CN1C(=O)C=C(N2CCC(CC2)C(=O)NCC2=CC=C(F)C=C2)N(C)C1=O,0,0,0,0,C1059,55,1059,11,1
19666,CC(C)S(=O)(=O)C1=CC2=C(C=C1NC(=O)C1=CC=C(Br)O1)N(C)C(=O)N2C,0,0,0,0,C1059,55,1059,11,3
19672,CC(O)CNC(=O)C1=C2N=CC=C(N2N=C1)C1=CC=C(C=C1)C(C)C,0,0,1,0,C1059,55,1059,11,15
19673,CC(C)CCN1C2=NN(CC(=O)NCC3=CC=C(F)C=C3)C(=O)N2C2=C(SC=C2)C1=O,0,0,0,0,C1059,55,1059,13,1
19674,CC1=CC=C2OCCN(C(=O)CN3N=C4N(C3=O)C3=C(SC=C3)C(=O)N4CC3=CC=CO3)C2=C1,0,0,0,0,C1059,55,1059,13,3
19679,COC1=CC=CC(CN2N=NC3=CC(=CC=C23)C(=O)NCCC2=CNC=N2)=C1,0,0,0,0,C1059,55,1059,13,13
19680,COC1=CC=C(OC)C(=C1)S(=O)(=O)N1CCCN(CC1)C1=NC2=CC=CN=C2S1,0,0,0,0,C1059,55,1059,13,15
19692,CN1C(C)=C(CC(=O)N2CCN(CC2)C2=CC=CC(Cl)=C2)C2=C1N(C)C(=O)N(C)C2=O,0,0,0,0,C1059,55,1059,17,7
19694,COC1=CC=C(NC(=O)C2CCCN(C2)S(=O)(=O)C2=CC(=CS2)C2=NOC(C)=N2)C(OC)=C1,0,0,0,0,C1059,55,1059,17,11
19701,COC1=CC=C(CNC(=O)C2=C(NN=C2)S(=O)(=O)NC2=CC=C(C)C=C2)C(OC)=C1,0,0,0,0,C1059,55,1059,19,9
19711,CCOC1=CC=C(C=C1S(=O)(=O)NC(C)C)C1=CSC(C)=N1,0,0,0,0,C1059,55,1059,21,13
19714,O=C(NCCN1CCCCC1)C1=CC=CC(CN2C3=CC=CC=C3C(=O)N3CCCC3C2=O)=C1,0,0,0,0,C1060,56,1060,0,2
19719,COC1=CC(=CC(OC)=C1OC)C(=O)NC1=NN=C(O1)C1=NC2=CC=CC=C2N(C)C1=O,0,0,0,0,C1060,56,1060,0,12
19721,Cl.ClC1=CC=C(C=C1)S(=O)(=O)N1CCC2(CC1)NCCN=C2NC1CCCC1,0,0,0,0,C1060,56,1060,2,0
19727,CC(CC(=O)NCC1=CC=C2OCOC2=C1)S(=O)(=O)C1=CC=C2SCCC(=O)NC2=C1,0,0,0,0,C1060,56,1060,2,12
19732,CCC1=CC=C(C=C1)N1N=NC(C(=O)NCC(N)=O)=C1C1=CC=CN=C1,0,0,0,0,C1060,56,1060,4,6
19733,BrC1=CC=C(C=C1)C(=O)NCC(=O)N1CCCC2=CC=CC=C12,0,0,0,0,C1060,56,1060,4,8
19749,COC1=CC=C2N(C)C3=C(N=C(SCC(=O)N4CCC(C)CC4)N(C)C3=O)C2=C1,0,0,1,0,C1060,56,1060,8,8
19759,CCC(C)NC(=O)C1=NC(CN2N=C(C=CC2=O)C2=CC=C(C)C=C2)=NO1,0,0,1,0,C1060,56,1060,10,12
19762,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C2ON=C(C(=O)N3CCCC3)C2=C1,0,0,0,0,C1060,56,1060,12,2
19764,CCC(C)NC(=O)CN1C(=O)C(=CC2=CC=CC=C12)S(=O)(=O)C1=CC=CC=C1,0,0,1,0,C1060,56,1060,12,6
19766,CN(CC1=CC=CO1)S(=O)(=O)C1=CC(=CC=C1C)C1=C(NC(C)=O)ON=C1C,0,0,0,0,C1060,56,1060,12,10
19767,CC(C)CCNC(=O)C1=NC(CCS(=O)(=O)C2=CC=C(Cl)C=C2)=NO1,0,0,0,0,C1060,56,1060,12,12
19773,BrC1=CC(NC(=O)CN2C=CC3=C(C=CS3)C2=O)=CC=C1,0,0,0,0,C1060,56,1060,14,8
19787,CC(C)C1=CC=C(NC(=O)CN2N=C(N3CCOCC3)C3=CC=CC=C3C2=O)C=C1,0,0,1,0,C1060,56,1060,18,4
19796,N1N=CC=C1C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CN=C1,0,0,0,0,C1060,56,1060,20,6
19825,CCN1CCN(CC1)C(=O)C1=CC(=CN1C)C1=CC=C(F)C=C1,0,0,0,0,C1060,56,1060,7,0
19827,CN(C)CCNC(=O)CC1=CC=CN1C1=CC=C(C)C=C1,0,0,0,0,C1060,56,1060,7,4
19854,CN(C(=O)CN1N=C2C=C(N=C(C)N2C1=O)C1=CC=CC=N1)C1=CC=CC(Cl)=C1,0,0,1,0,C1060,56,1060,13,10
19868,CN1C(=O)CC2=CC(=CC=C12)C(=O)NCC1=CC=C(F)C=C1Cl,0,0,0,0,C1060,56,1060,17,6
19873,CC(NC(=O)CN1C(C)=CC=C(NC(=O)NC2=CC(C)=CC=C2)C1=O)C1=CC=CN=C1,1,0,1,0,C1060,56,1060,19,0
19884,CCCN1C=C(C(=O)NC2=CC=C(NC(C)=O)C=C2)C2=CC=CN=C12,0,0,0,0,C1060,56,1060,21,6
19887,O=C1C=C(N=C(N2CCCC2)N1CC1=CC=CC=C1)C1=CC=NC=C1,0,0,1,0,C1060,56,1060,21,12
19888,CCC1=CC(=O)N(CC(=O)NC2=CC=C(Br)C=C2F)C(=N1)N1CCOCC1,0,0,0,0,C1060,56,1060,21,14
19911,CCN1C=CC2=C(C(C(=O)NCC3=CC=CC(F)=C3)=C(C)O2)C1=O,0,0,0,0,C1060,56,1060,4,13
19912,CC1=CC=C(C=C1)C1=C(NCCC(=O)NC2CC2)N2C=CN=CC2=N1,1,0,1,0,C1060,56,1060,4,15
19921,CC(C)C1=CC=C(C=C1)S(=O)(=O)N1CCC(CC1)C1=NC(C(=O)N(C)C)=C(C)O1,0,0,0,0,C1060,56,1060,8,1
19922,CNC(=O)C1=CN=C(N(CC(=O)N(C)C2=CC=CC=C2)C1=O)C1=CC=C(Cl)C=C1,0,0,0,0,C1060,56,1060,8,3
19925,CC(C)CN1CCN(CC2=NC(CN3C=CN4N=C(C=C4C3=O)C3=CC=CC=C3)=NO2)CC1,0,0,0,0,C1060,56,1060,8,9
19930,CN(C)C1=CC(=NC2=CC=NN12)C(=O)NC1=CC=CN=C1,0,0,1,0,C1060,56,1060,10,3
19940,CC1=CSC(=N1)C1=CC=C(N=C1)N1CCN(CC1)C(=O)C1=CC=C2OCOC2=C1,0,0,1,0,C1060,56,1060,12,7
19948,CCNC(=O)NC1=CC=C(OCC(=O)NCC2=CC(F)=CC(F)=C2)N=C1,0,0,0,0,C1060,56,1060,14,7
19959,COC1=CC=C(C=C1OC)C1=NOC(=N1)C1=C(O)C2=CC(C)=CC=C2NC1=O,0,0,0,0,C1060,56,1060,16,13
19962,CC1=CC=CC(=C1)N1N=CC2=C1NC(=O)C(C(=O)NC1=CC=C(C=C1)S(C)(=O)=O)=C2O,0,0,1,0,C1060,56,1060,18,3
19963,COC1=CC=C(NC(=O)CN2C=C(N=C2C)C2=NOC(=N2)C2=CC=CN=C2)C=C1,0,0,0,0,C1060,56,1060,18,5
19972,FC1=CC=C(C=C1)N1C(=O)N(CC#N)S(=O)(=O)C2=CC=CN=C12,0,0,0,0,C1060,56,1060,20,7
19980,COCCN1CC(CC1=O)C(=O)NCC1=CC=CC(Cl)=C1,0,0,0,0,C1060,56,1060,1,7
19983,CCN1CCCN2C=C(C=C2C1=O)S(=O)(=O)N(C)C1=CC=C(C)C=C1,0,0,0,0,C1060,56,1060,1,13
19991,COCCOCC(=O)N1CCCC(C1)C1=NN(C)C(=O)N1C(C)C,0,0,0,0,C1060,56,1060,3,13
19996,FC1=CC=C(C=C1)C1=NC(=O)C2=C(CN(CC2)C(=O)C2=CSC=C2)N1,0,0,0,0,C1060,56,1060,5,7
20008,CCCN(CC1CCOC1)S(=O)(=O)C1=CC=C(Br)C=C1,0,0,0,0,C1060,56,1060,7,15
20013,CN1C=NC(=C1)C(=O)N1CCC(CC2=NOC(=N2)C2=CC=C(F)C=C2)C1,0,0,0,0,C1060,56,1060,9,9
20019,FC1=CC=C(CN2N=C3CCCCCN3C2=O)C(Cl)=C1,0,0,0,0,C1060,56,1060,11,5
20023,CC1=CC=C(C=C1)C1NC(=O)N(CC(=O)NC2=CC=CC=C2F)C2=C1C(=O)OC2,0,0,0,0,C1060,56,1060,11,13
20029,CC(C)C1=CC(NC(=O)CN2C(=O)NC3(CCC(C)CC3)C2=O)=CC=C1,0,0,0,0,C1060,56,1060,13,9
20036,FC(F)(F)CC(=O)NCCC1=NOC(=N1)C1=CC=CC=C1,0,0,0,0,C1060,56,1060,15,7
20037,CC(C)NC(=O)CN1C(=O)C(=NC11CCCCC1)C1=CC=CC=C1,0,0,0,0,C1060,56,1060,15,9
20045,COC1=CC=C(CCNC(=O)C(C)C2CCOCC2)C=C1OC,0,0,0,0,C1060,56,1060,17,9
20047,COCC1=NC(=NO1)C1CCCN(C1)C(=O)C1=CC=CC=C1F,0,0,0,0,C1060,56,1060,17,13
20048,O=S(=O)(N1CCCC(CC2=NOC(=N2)C2=CN=CC=N2)C1)C1=CC=CC2=NSN=C12,0,0,0,0,C1060,56,1060,17,15
20050,CC1CCN(CC1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCCC1C1=NC(=NO1)C1CCOCC1,0,0,0,0,C1060,56,1060,19,3
20052,CC1=CN=C(C=N1)C(=O)N1CCC2(CC1)CC(CCO2)N(CC1=CC=C(F)C=C1)C1CC1,0,0,0,0,C1060,56,1060,19,7
20058,CC1=NC(=CC(=N1)C(F)(F)F)N1CCC(CC1)NC(=O)C1CCCC1,0,0,0,0,C1060,56,1060,21,3
20062,CC1=CC=NC=C1C(=O)N1CCC2(CC1)CC(CC(=O)NCC1=CC=CC=C1)CCO2,0,0,0,0,C1060,56,1060,21,11
20063,CCN1C=C(CN(C)C(=O)CC2CCOC3(CCN(CC3)S(C)(=O)=O)C2)C(C)=N1,0,0,0,0,C1060,56,1060,21,13
20065,CC(C)C1=CC=C(CNC(=O)C2CCCCC(=O)N2C)C=C1,0,0,0,0,C1061,57,1061,0,0
20073,O=C(NCCCC1=CC=CC=C1)C1CN2C=CC=C2C(=O)N1,0,0,0,0,C1061,57,1061,2,0
20083,CCNC(=O)NC1=CC=C2OCCN(CC2=C1)C(=O)CCN1N=C(C)C=C1C,0,0,0,0,C1061,57,1061,4,4
20089,O=C(NCC1CCCCC(=O)N1)C1=NC=CC2=CC=CC=C12,0,0,0,0,C1061,57,1061,6,0
20092,COCCN1C(=O)CCC2(CNC(=O)C3=CC=CC4=NC=CN=C34)CCCC=C12,0,0,0,0,C1061,57,1061,6,6
20104,COC1=CC=C(CCC(=O)N2CCC3(CC2)N(CC2CC2)C(=O)CS3=O)C=C1,0,0,0,0,C1061,57,1061,8,14
20107,O=C(COC1=CC=CC=C1)NCC1CN2C=CC=C2CN1CC1=CC=CN=C1,0,0,1,0,C1061,57,1061,10,4
20110,COC1=CC=C(NC(=O)N2CCCCC2C2=NOC(COCC3CC3)=N2)C=C1F,0,0,0,0,C1061,57,1061,10,10
20111,CN1C(C)=C(C=C1C1=CC=CC=C1)C(=O)N1CC[C@H](C1)N1C(=O)NC2=CC=CN=C12,0,0,0,0,C1061,57,1061,10,12
20115,COC1=CC=C(CN2CC3(CCN(CC3)C(=O)C3=CC=CC=N3)C2=O)C=C1,0,0,0,0,C1061,57,1061,12,4
20117,Cl.C(CC1=NOC(=N1)C1CCCCN1)OCC1CC1,0,0,0,0,C1061,57,1061,12,8
20130,CC(=O)N1CCC(CC1)C1CCN(CC2=CC(Cl)=CC=C2F)C1,0,0,0,0,C1061,57,1061,16,2
20138,CN(C1CCN2C(C)=NN=C2CC1)C(=O)C1=CN=CC(Br)=C1,0,0,0,0,C1061,57,1061,18,2
20142,CN(CC1=CC=NC=C1F)C1CCN2C(CC1)=NN(C)C2=O,0,0,0,0,C1061,57,1061,18,10
20151,N#CC1=CC=CC=C1CN1CCC(CC1)N1CC(OCC2CC2)C11CCOCC1,0,0,0,0,C1061,57,1061,20,12
20174,COC1=CC=C(C(=O)N2CCCC(CN3C(C)=CN=C3C3CCOCC3)C2)C(OC)=C1,0,0,0,0,C1061,57,1061,5,10
20184,O=C([C@@H]1C[C@@H](CN1S(=O)(=O)C1=CC=C(C=C1)C#N)OC1=CC=CC=C1)N1CCCC1,0,0,0,0,C1061,57,1061,7,14
20188,CCN1N=CC=C1C(=O)N1CCC(CC2=CC=C(CN3CCOCC3)C=C2)CC1,0,0,0,0,C1061,57,1061,9,6
20192,O=S(=O)(N1CCC2(CC1)CC(CCOCC1CC1)CCO2)C1=CC=CS1,0,0,0,0,C1061,57,1061,9,14
20206,CC(C)N1C[C@H](OC2=CC=CC=C2)[C@@H]1C1CCN(CC1)C(=O)C1=CC=NN1C,0,0,0,0,C1061,57,1061,13,10
20215,O=C(CN1C=NN=N1)N1CCCN2C=CN=C2C1C1=CC=CC=C1,0,0,0,0,C1061,57,1061,15,12
20217,OC[C@@H]1CN(C[C@H]1NC(=O)C1=CC=C(Cl)C=C1)C1=NC=CC=N1,0,0,1,0,C1061,57,1061,17,0
20219,CC(=O)N[C@@H]1CN(C[C@H]1CO)C(=O)C1=CC=C(C=C1)C#N,0,0,0,0,C1061,57,1061,17,4
20220,COCC(=O)N[C@@H]1CN(CC2=CC=CC=C2C(F)(F)F)C[C@H]1CO,0,0,0,0,C1061,57,1061,17,6
20222,COC1=CC=CC(CN2C[C@@H](CO)[C@@H](C2)C2=CC=NC=C2)=C1,0,0,0,0,C1061,57,1061,17,10
20223,CC1=NNC(=C1)C(=O)N1C[C@@H](COCC2CC2)[C@@H](C1)C1=CC=NC=C1,0,0,0,0,C1061,57,1061,17,12
20232,CNC(=O)[C@@H]1CN(C[C@H]1COC)C(=O)C1=CC=CC=C1C(F)(F)F,0,0,0,0,C1061,57,1061,19,14
20237,CC(=O)N1C[C@@H]2CCN(C[C@]2(CO)C1)S(=O)(=O)C1=CC=CC=C1C,0,0,0,0,C1061,57,1061,21,8
20239,CCC1=NC2=C(C[C@H]3CC[C@@H](C2)N3C(=O)NCC2=CC=CC(OC)=C2)C(=O)N1,0,0,0,0,C1061,57,1061,21,12
20251,CO[C@H]1C[C@H]2CN([C@@H](CC3=CC=CC=C3)C(=O)N2C1)C(=O)NCC1=CC=CO1,0,0,0,0,C1061,57,1061,2,5
20257,CCOCC1=CN(N=N1)C1CCN(C1)C(=O)C1=C(C)N(CCOC)C(C)=C1,0,0,0,0,C1061,57,1061,4,1
20267,CC(C)C(=O)NC1CC11CCN(CC1)S(=O)(=O)C1=CN(C)C(C)=N1,0,0,0,0,C1061,57,1061,6,5
20270,Cl.Cl.O=C(NC1CC11CCNCC1)C1=CC=NC=C1,0,0,0,0,C1061,57,1061,6,11
20271,CCN1C(CC2(CCN(CC2)C(=O)C2=CC=CS2)C1=O)C(=O)NC1CCCC1,0,0,0,0,C1061,57,1061,6,13
20278,C[C@@H]1N([C@@H](CO)CN(C)C1=O)S(=O)(=O)C1=CC=C2CCCCC2=C1,0,0,0,0,C1061,57,1061,8,11
20286,CC(C)CN1CCN2[C@@H](CN([C@@H](C)C2=O)C(=O)C2=NOC(C)=C2CN2CCCC2)C1=O,0,0,0,0,C1061,57,1061,10,11
20288,COCCNC(=O)C1=CC=C2OC[C@H](C)N(CC2=C1)C(=O)CN1CCCCCC1,0,0,0,0,C1061,57,1061,10,15
20295,CN(C)C(=O)[C@]12CN(CC3=CC=CC=C3)C[C@H]1CN(C2)S(=O)(=O)C1=CC=CC(F)=C1,0,0,0,0,C1061,57,1061,12,13
20300,CC(=O)N1CCN(CCC1C1=NC(C)=NO1)C(=O)C1=CSC=N1,0,0,0,0,C1061,57,1061,14,7
20302,CC(C)CN1CC(=O)N2CCN(CCC2C1=O)C(=O)CCC1=CNC2=CC=CC=C12,0,0,0,0,C1061,57,1061,14,11
20322,CN(C)C1(CCCN(C1)C(=O)C1CCOCC1)C1=NN=NN1C1CCCC1,0,0,0,0,C1061,57,1061,20,3
20324,COCCN1N=NN=C1C1(CCN(C1)C(=O)CCCC1=CC=CC=C1)N1CCCC1,0,0,0,0,C1061,57,1061,20,7
20331,FC1(F)C[C@@H](COCC2=CC=CC=C2)N(C1)C1CN(C1)S(=O)(=O)N1CCOCC1,0,0,0,0,C1061,57,1061,1,5
20339,CN1CC2(CN(C2)S(=O)(=O)C2=C(C)ON=C2C)CC1C1=NN=C(O1)C1=CC=CC=C1,0,0,0,0,C1061,57,1061,3,5
20343,CC1=NN(CC(=O)N2CC3(C2)CC(CO3)N2CCOCC2)C(C)=C1,0,0,0,0,C1061,57,1061,3,13
20355,O=C(N1CCC2(CC1)CC(CCO2)OC1=NC=CC=N1)C1=CC=C(CN2C=NC=N2)O1,0,0,0,0,C1061,57,1061,7,5
20360,ClC1=CC(=CC=C1)C1=NNC(=C1)C(=O)N(CCN1CCCCC1)C1CCOCC1,0,0,0,0,C1061,57,1061,7,15
20369,COCCC1(CCCN(C1)S(=O)(=O)C1=CC=CN=C1)C1=NOC(=N1)C1CC1,0,0,0,0,C1061,57,1061,11,1
20370,CC(=O)N1CCC(CC(=O)N2CCCC(CC3CC3)(C2)C2=NOC(C)=N2)CC1,0,0,0,0,C1061,57,1061,11,3
20376,CC(C)CN1CC(O)CN(CC1=O)S(=O)(=O)C1=C(C)N(N=C1)C(F)F,0,0,0,0,C1061,57,1061,11,15
20395,CN(C)C(=O)N1CCC(C1)N(CCNS(=O)(=O)C1=CC=CS1)C1CCOCC1,0,0,0,0,C1061,57,1061,17,5
